Company,Planned Delivery Date Due,Order,Line,,Sold-to Business Partner,Item,Item Code,Item Description,Price,,Ordered Quantity,Unit,Initial Requested Delivery Date,Customer Requested Delivery Date,Original Promised Delivery Date,Planned Delivery Date,Planned Receipt Date,Release Date,Actual Delivery Date,Delivered Quantity,,Delivery Status,Status,Project Reference,Production/Purchase Site,Quantity Type in Package,Sent From WEST,Split,Standard Price
1055,20,SO0000096,10,0,B00001973,SO0000096,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/13/2021 11:45,12/13/2021 11:45,12/13/2021 11:45,12/13/2021 11:45,12/13/2021 11:45,12/10/2021 11:45,,0,pcs,Open,Approve the Sales Order,prj123A?,ES01N0301,Multiple,No,No,1009.28
1055,21,SO0000186,10,0,B00001973,SO0000186,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,12/14/2021 4:44,12/14/2021 4:44,12/14/2021 4:44,12/14/2021 4:44,12/14/2021 4:44,12/13/2021 4:44,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PRR,ES01N0301,Multiple,No,No,1022.4
1055,21,SO0000168,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1059.28,pcs,3,pcs,12/14/2021 6:29,12/14/2021 6:29,12/14/2021 6:29,12/14/2021 6:29,12/14/2021 6:29,12/14/2021 6:29,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,PR,ES01N0301,Multiple,No,No,1022.4
1055,22,SO0000156,10,0,B00001973,SO0000156,WIV_LD,AUGUSTCO800L CH=2000,0,pcs,2,pcs,12/15/2021 7:57,12/15/2021 7:57,12/15/2021 7:57,12/15/2021 7:57,12/15/2021 7:57,12/14/2021 7:57,,0,pcs,Open,Release Sales Orders to Warehousing,,ES01N0301,Multiple,No,No,0
1055,22,SO0000177,10,0,B00001973,SO0000177,WIV_LD,AUGUSTCO800L CH=2000,0,pcs,2,pcs,12/15/2021 19:30,12/15/2021 19:30,12/15/2021 19:30,12/15/2021 19:30,12/15/2021 19:30,12/14/2021 19:30,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,0
1055,23,SO0000135,10,0,B00001973,SO0000135,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/15/2021 9:15,,0,pcs,Open,Approve the Sales Order,pippopippopippo,ES01N0301,Multiple,No,No,1009.28
1055,23,SO0000135,20,0,B00001973,SO0000135,S_HYD_CD,Car Door HYDRA,1005.02,pcs,3,pcs,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/16/2021 9:15,12/15/2021 9:15,,0,pcs,Open,Approve the Sales Order,prj-1234QWERTY/?,ES01N0301,Multiple,No,No,1005.02
1055,23,SO0000075,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1009.28,pcs,1,pcs,12/16/2021 10:04,12/16/2021 10:04,12/16/2021 10:04,12/16/2021 10:04,12/16/2021 10:04,12/16/2021 10:04,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,1009.28
1055,23,SO0000152,10,0,B00001162,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,12/16/2021 13:18,12/16/2021 13:18,12/16/2021 13:18,12/16/2021 13:18,12/16/2021 13:18,12/16/2021 13:18,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,24,EO0000001,10,0,B00001199,,S_EBUS_CD,Car Door ECOBUS,1944.93,pcs,1,pcs,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,,0,pcs,Open,Approve the Sales Order,TESTING,,Multiple,Yes,No,1944.93
1055,24,EO0000001,20,0,B00001199,,S_EBUS_CD,Car Door ECOBUS,1944.93,pcs,1,pcs,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,12/17/2021 1:00,,0,pcs,Open,Approve the Sales Order,TESTING,,Multiple,Yes,No,1944.93
1055,24,SO0000172,10,0,B00001167,,S_WIV_LD,Lnd Door WIV,0,pcs,5,pcs,12/17/2021 10:42,12/17/2021 10:42,12/17/2021 10:42,12/17/2021 10:42,12/17/2021 10:42,12/17/2021 10:42,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,0,SO0000148,10,0,B00001973,,0902794A01,"LOCK ROLLER H=16,3",20,pcs,5,pcs,12/17/2021 19:30,12/17/2021 19:30,12/17/2021 19:30,12/17/2021 19:30,12/18/2021 0:00,11/16/2021 9:59,11/16/2021 11:31,5,pcs,Delivered,Deleting line.....,,ES01N0301,Multiple,No,No,20
1055,27,SO0000126,10,0,B00001973,SO0000126,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/20/2021 7:00,12/20/2021 7:00,12/20/2021 7:00,12/20/2021 7:00,12/20/2021 7:00,12/17/2021 7:00,,0,pcs,Open,Awaiting delivery.,PR,ES01N0301,Multiple,No,No,1022.4
1055,27,SO0000103,10,0,B00001973,SO0000103,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,12/20/2021 7:26,12/20/2021 7:26,12/20/2021 7:26,12/20/2021 7:26,12/20/2021 7:26,12/17/2021 7:26,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Multiple,No,No,1022.4
1055,27,SO0000106,10,0,B00001973,SO0000106,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,12/20/2021 8:09,12/20/2021 8:09,12/20/2021 8:09,12/20/2021 8:09,12/20/2021 8:09,12/17/2021 8:09,,0,pcs,Open,Release Sales Orders to Warehousing,PR,ES01N0301,Multiple,No,No,1022.4
1055,27,SO0000169,10,0,B00001973,,S_WIV_LD,Lnd Door WIV,0,pcs,5,pcs,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Multiple,No,No,0
1055,27,SO0000169,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,8,pcs,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,12/20/2021 9:36,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Multiple,No,No,1022.4
1055,27,SO0000195,10,0,B00001167,,S_HYD_CD,Car Door HYDRA,0,pcs,4,pcs,12/20/2021 10:30,12/20/2021 10:30,12/20/2021 10:30,12/20/2021 10:30,12/20/2021 10:30,12/20/2021 10:30,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,27,SO0000095,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,1,pcs,12/20/2021 12:16,12/20/2021 12:16,12/20/2021 12:16,12/20/2021 12:16,12/20/2021 12:16,12/20/2021 12:16,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,PR-001,ES01N0301,Multiple,No,No,1022.4
1055,27,SO0000136,10,0,B00001973,,S_WIV_LD,Lnd Door WIV,1000,pcs,4,pcs,12/20/2021 14:15,12/20/2021 14:15,12/20/2021 14:15,12/20/2021 14:15,12/20/2021 14:15,12/20/2021 14:15,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,0
1055,28,SO0000187,10,0,B00001973,SO0000187,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,12/21/2021 5:47,12/21/2021 5:47,12/21/2021 5:47,12/21/2021 5:47,12/21/2021 5:47,12/20/2021 5:47,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Multiple,No,No,1022.4
1055,28,SO0000064,10,0,B00001973,SO0000064,S_HYD_CD,Car Door HYDRA,958.31,pcs,5,pcs,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/20/2021 6:30,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,958.31
1055,0,SO0000073,10,0,B00001973,SO0000073,S_HYD_CD,Car Door HYDRA,958.31,pcs,4,pcs,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/21/2021 6:30,12/20/2021 6:30,11/11/2021 10:05,4,pcs,Delivered,Deleting line.....,,ES01N0301,Multiple,No,No,958.31
1055,0,SO0000197,10,0,B00001973,,2C2M903510G01S,ELC BRD ECO EN81-1 W/MGN,0,pcs,15,pcs,12/21/2021 6:40,12/21/2021 6:40,12/21/2021 6:40,12/21/2021 6:40,12/21/2021 6:40,11/22/2021 11:27,11/22/2021 12:35,15,pcs,Delivered,Deleting line.....,,ES01N0301,Multiple,No,No,0
1055,28,SO0000086,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,1,pcs,12/21/2021 7:11,12/21/2021 7:11,12/21/2021 7:11,12/21/2021 7:11,12/21/2021 7:11,12/21/2021 7:11,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,PR,ES01N0301,Multiple,No,No,1022.4
1055,0,SO0000147,10,0,B00001973,SO0000147,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/21/2021 7:35,12/21/2021 7:35,12/21/2021 7:35,12/21/2021 7:35,12/21/2021 7:35,12/20/2021 7:35,11/16/2021 11:22,1,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,1009.28
1055,0,SO0000165,10,0,B00001973,SO0000165,WIV_LD,AUGUSTCO800L CH=2000,0,pcs,4,pcs,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/20/2021 10:58,11/18/2021 8:24,4,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,0
1055,0,SO0000165,20,0,B00001973,SO0000165,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,7,pcs,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/20/2021 10:58,11/18/2021 8:24,7,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,1022.4
1055,0,SO0000165,30,0,B00001973,,1000100A01,COUPLER/MDS1,0,pcs,1,pcs,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,12/21/2021 10:58,11/17/2021 12:18,11/18/2021 8:26,1,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,0
1055,0,SO0000182,10,0,B00001973,SO0000182,WIV_LD,AUGUSTCO800L CH=2000,400,pcs,5,pcs,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/20/2021 12:54,11/18/2021 14:09,5,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,400
1055,0,SO0000182,20,0,B00001973,SO0000182,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,6,pcs,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/20/2021 12:54,11/18/2021 14:09,6,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,1022.4
1055,0,SO0000182,30,0,B00001973,,1000100A01,COUPLER/MDS1,0,pcs,4,pcs,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,12/21/2021 12:54,11/18/2021 14:08,4,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,0
1055,29,SO0000091,10,0,B00001973,,S_HYD_CD,Car Door HYDRA,1011.63,pcs,6,pcs,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,1069.1
1055,29,SO0000091,20,0,B00001973,,S_HYD_CD,Car Door HYDRA,2129.712,pcs,5,pcs,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,12/22/2021 10:50,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,2187.18
1055,29,SO0000116,10,0,B00001973,SO0000116,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/22/2021 11:00,12/22/2021 11:00,12/22/2021 11:00,12/22/2021 11:00,12/22/2021 11:00,12/21/2021 11:00,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Multiple,No,No,1022.4
1055,30,SO0000082,10,0,B00001973,SO0000082,S_HYD_CD,Car Door HYDRA,1205.52,pcs,5,pcs,12/23/2021 5:55,12/23/2021 5:55,12/23/2021 5:55,12/23/2021 5:55,12/23/2021 5:55,12/22/2021 5:55,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,1205.52
1055,0,SO0000147,20,0,B00001973,SO0000147,EBUS_CD           001,ECOBUS CO650O CH=2000,1022.4,pcs,1,pcs,12/21/2021 7:35,12/21/2021 7:35,12/21/2021 7:35,12/23/2021 7:35,12/23/2021 7:35,12/22/2021 7:35,11/16/2021 11:22,1,pcs,Delivered,Deleting line.....,PR,ES01N0301,Multiple,No,No,1022.4
1055,34,SO0000188,10,0,B00001973,SO0000188,EBUS_CD,ECOBUS CO650O CH=2000,1009.28,pcs,1,pcs,12/27/2021 7:14,12/27/2021 7:14,12/27/2021 7:14,12/27/2021 7:14,12/27/2021 7:14,12/24/2021 7:14,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Multiple,No,No,1009.28
1055,34,SO0000129,10,0,B00001973,SO0000129,S_HYD_CD,Car Door HYDRA,1298.63,pcs,4,pcs,12/27/2021 7:30,12/27/2021 7:30,12/27/2021 7:30,12/27/2021 7:30,12/27/2021 7:30,12/24/2021 7:30,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Multiple,No,No,1298.63
1055,34,SO0000119,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,1,pcs,12/27/2021 11:53,12/27/2021 11:53,12/27/2021 11:53,12/27/2021 11:53,12/27/2021 11:53,12/27/2021 11:53,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Multiple,No,No,1022.4
1055,35,SO0000170,10,0,B00001167,SO0000170,EBUS_CD,ECOBUS CO500O CH=2000,0,pcs,2,pcs,12/28/2021 9:46,12/28/2021 9:46,12/28/2021 9:46,12/28/2021 9:46,12/28/2021 9:46,12/27/2021 9:46,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Multiple,No,No,0
1055,35,SO0000173,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1022.4,pcs,1,pcs,12/28/2021 11:08,12/28/2021 11:08,12/28/2021 11:08,12/28/2021 11:08,12/28/2021 11:08,12/28/2021 11:08,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,PR,ES01N0301,Multiple,No,No,1022.4
1055,38,EO0000053,10,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,471.74
1055,38,EO0000053,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,0,pcs,1,pcs,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,12/31/2021 2:00,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,,ES01N0301,Multiple,No,No,466.57
1055,42,SO0000159,10,0,B00001973,SO0000159,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,4,pcs,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/3/2022 9:48,,0,pcs,Open,Awaiting delivery.,,ES01N0301,Multiple,No,No,1022.4
1055,42,SO0000159,20,0,B00001973,SO0000159,WIV_LD,AUGUSTCO750L CH=2000,900,pcs,5,pcs,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/4/2022 9:48,1/3/2022 9:48,,0,pcs,Open,Calculate Standard Costs by Project,,ES01N0301,Multiple,No,No,900
1055,45,SO0000083,10,0,B00001973,SO0000083,EBUS_CD,ECOBUS CO500O CH=2000,1013.73,pcs,7,pcs,1/7/2022 6:23,1/7/2022 6:23,1/7/2022 6:23,1/7/2022 6:23,1/7/2022 6:23,1/6/2022 6:23,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,,ES01N0301,Multiple,No,No,1013.73
1055,48,SO0000094,10,0,B00001973,,S_WIV_LD,Lnd Door WIV,0,pcs,6,pcs,1/10/2022 12:04,1/10/2022 12:04,1/10/2022 12:04,1/10/2022 12:04,1/10/2022 12:04,1/10/2022 12:04,,0,pcs,Open,Approve the Sales Order,,ES01N0301,Multiple,No,No,0
1055,48,SO0000184,10,0,B00001167,SO0000184,WIV_LD,AUGUSTCO800L CH=2000,515,pcs,4,pcs,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/7/2022 13:10,,0,pcs,Open,Awaiting delivery.,PR,ES01N0301,Multiple,No,No,515
1055,48,SO0000184,20,0,B00001167,SO0000184,EBUS_CD,ECOBUS CO650O CH=2000,1226.38,pcs,6,pcs,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/7/2022 13:10,,0,pcs,Open,Awaiting delivery.,PR,ES01N0301,Multiple,No,No,1226.38
1055,48,SO0000184,30,0,B00001167,,0601812A02,Magnet switch,20,pcs,4,pcs,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/10/2022 13:10,1/7/2022 13:10,,0,pcs,Open,Awaiting delivery.,PR,ES01N0301,Multiple,No,No,20
1055,48,SO0000137,10,0,B00001973,SO0000137,EBUS_CD,ECOBUS CO950O CH=2000,1035.86,pcs,1,pcs,1/10/2022 16:12,1/10/2022 16:12,1/10/2022 16:12,1/10/2022 16:12,1/10/2022 16:12,1/7/2022 16:12,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,0,SO0000193,10,0,B00001973,SO0000193,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,2,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,11/22/2021 11:37,2,pcs,Delivered,Deleting line.....,PR,ES01N0301,Single,No,No,1022.4
1055,0,SO0000193,20,0,B00001973,SO0000193,EBUS_CD           001,ECOBUS CO650O CH=2000,1009.28,pcs,3,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,11/22/2021 11:37,3,pcs,Delivered,Deleting line.....,PR,ES01N0301,Single,No,No,1009.28
1055,49,SO0000198,10,0,B00001973,SO0000198,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,2,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Single,No,No,1022.4
1055,49,SO0000198,20,0,B00001973,SO0000198,EBUS_CD           001,ECOBUS CO650O CH=2000,1009.28,pcs,3,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,PR,ES01N0301,Single,No,No,1009.28
1055,0,SO0000200,10,0,B00001973,SO0000200,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,2,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,11/22/2021 14:30,2,pcs,Delivered,Awaiting definite invoice.,PR,ES01N0301,Single,No,No,1022.4
1055,0,SO0000200,20,0,B00001973,SO0000200,EBUS_CD           001,ECOBUS CO650O CH=2000,1009.28,pcs,3,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,11/22/2021 14:30,3,pcs,Delivered,Awaiting definite invoice.,PR,ES01N0301,Single,No,No,1009.28
1055,49,SO0000201,10,0,B00001973,SO0000193,EBUS_CD,ECOBUS CO650O CH=2000,1022.4,pcs,2,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Single,No,No,1022.4
1055,49,SO0000201,20,0,B00001973,SO0000193,EBUS_CD           001,ECOBUS CO650O CH=2000,1009.28,pcs,3,pcs,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/11/2022 8:20,1/10/2022 8:20,,0,pcs,Open,Approve the Sales Order,PR,ES01N0301,Single,No,No,1009.28
1055,51,SO0000145,10,0,B00001973,SO0000145,EBUS_CD,ECOBUS CO950O CH=2000,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/12/2022 8:25,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,20,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,30,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,40,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,50,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,60,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,70,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,80,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,90,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000145,100,0,B00001973,,S_EBUS_CD,Car Door ECOBUS,1035.86,pcs,1,pcs,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,1/13/2022 8:25,,0,pcs,Open,Generate (Project PCS) Structure for Sales Orders,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,SO0000138,10,0,B00001973,SO0000138,EBUS_CD,ECOBUS CO950O CH=2000,1035.86,pcs,1,pcs,1/13/2022 17:17,1/13/2022 17:17,1/13/2022 17:17,1/13/2022 17:17,1/13/2022 17:17,1/12/2022 17:17,,0,pcs,Open,Print Sales Order Acknowledgements/RMAs,Test Finance # 6,ES01N0301,Multiple,No,No,1035.86
1055,51,EO0000046,10,0,B00001973,EO0000046,WIV_LD,AUGUSTCO900L CH=2100,200,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,51,EO0000046,20,0,B00001973,EO0000046,WIV_LD            001,AUGUSTCO900L CH=2100,200,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,51,EO0000046,30,0,B00001973,EO0000046,WIV_LD            002,AUGUSTCO900L CH=2100,200,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,,0,pcs,Open,Calculate Standard Costs by Project,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,0,EO0000052,10,0,B00001973,EO0000052,WIV_LD,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,11/19/2021 7:54,1,pcs,Delivered,Deleting line.....,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
1055,0,EO0000052,20,0,B00001973,EO0000052,WIV_LD            001,AUGUSTCO900L CH=2100,0,pcs,1,pcs,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/14/2022 0:00,1/13/2022 0:00,11/19/2021 7:54,1,pcs,Delivered,Deleting line.....,OBERER WIESEN 17 - AUFZUG 2,ES01N0301,Multiple,No,No,0
